Citing_PaperID,Cited_PaperID,CitationDate
2999431675,2998835710,2019-12-01
2999431675,2999175567,2019-12-01
2999431675,2999217882,2019-12-01
2999431675,2999871793,2019-12-01
2999434630,2979929831,2020-08-01
2999453917,2932785723,2020-01-11
2999462601,2913318708,2020-01-01
2999499747,2990586118,2020-01-06
2999502165,3042198360,2020-01-01
2999548034,2964646489,2019-11-01
2999548034,3098613706,2019-11-01
2999554777,2996707331,2019-11-22
2999571092,2954588209,2020-01-10
2999595318,3009697107,2020-01-01
2999604106,3043581948,2019-01-01
2999610669,2932785723,2019-12-01
2999610669,2999149082,2019-12-01
2999610669,3000606568,2019-12-01
2999650800,2954130928,2019-12-19
2999688882,2938264777,2019-11-01
2999765443,1565841233,2020-01-01
2999848362,2981584638,2020-05-01
2999856087,2972649505,2020-01-13
2999871793,2932785723,2019-12-01
2999871793,2999149082,2019-12-01
2999871793,2999217882,2019-12-01
2999871793,2999610669,2019-12-01
2999913917,2958501010,2020-03-01
2999947157,2946563906,2020-03-01
2999949997,2997106427,2020-02-10
2999961197,2886940283,2020-02-01
2999972365,3033487340,2020-05-01
2999996399,2950617509,2020-01-10
3000069147,2898385100,2020-02-01
3000069147,2905087380,2020-02-01
3000069147,2910352828,2020-02-01
3000069147,2921926562,2020-02-01
3000069147,2922089398,2020-02-01
3000069147,2938031260,2020-02-01
3000069147,2948573755,2020-02-01
3000069147,2950305755,2020-02-01
3000069147,2952163013,2020-02-01
3000069147,2952837979,2020-02-01
3000069147,2954384694,2020-02-01
3000069147,2954825747,2020-02-01
3000069147,2955329922,2020-02-01
3000069147,2956018525,2020-02-01
3000069147,2962962035,2020-02-01
3000069147,2963696627,2020-02-01
3000069147,2964894986,2020-02-01
3000069147,2966794883,2020-02-01
3000069147,2966815122,2020-02-01
3000069147,2966926121,2020-02-01
3000069147,2967523099,2020-02-01
3000069147,2968232835,2020-02-01
3000069147,2969827013,2020-02-01
3000069147,2970245830,2020-02-01
3000069147,2971846610,2020-02-01
3000069147,2974472637,2020-02-01
3000069147,2977200639,2020-02-01
3000069147,2977575300,2020-02-01
3000069147,2977626070,2020-02-01
3000069147,2980160482,2020-02-01
3000069147,2981656492,2020-02-01
3000069147,2981697695,2020-02-01
3000069147,2993165836,2020-02-01
3000069147,2998749554,2020-02-01
3000069147,2999036588,2020-02-01
3000069147,2999809956,2020-02-01
3000069147,2999919731,2020-02-01
3000069147,3034307287,2020-02-01
3000133092,1565841233,2020-01-09
3000219681,627046492,2020-03-04
3000219681,2947623642,2020-03-04
3000235374,2944643670,2020-01-13
3000332813,2896230221,2020-01-13
3000378314,2955006319,2019-12-12
3000404475,2924950986,2020-06-01
3000585941,2990672091,2020-02-01
3000606568,2932785723,2019-12-01
3000606568,2999453917,2019-12-01
3000607419,633531343,2019-12-01
3000618820,2791947048,2020-01-02
3000640726,3110008129,2020-01-01
3000802734,2918081838,2020-02-01
3000802734,2946073559,2020-02-01
3000807713,2919385396,2020-01-01
3000837016,2919385396,2020-01-01
3000859727,2982736993,2020-06-18
3000906620,2995298760,2020-01-27
3000937295,2940910245,2020-03-19
3001121098,3001260175,2020-01-23
3001126876,2928833011,2019-09-01
3001166793,2946936905,2020-01-21
3001208165,2978479137,2019-12-23
3001243960,2914051859,2020-01-23
3001243960,2914382596,2020-01-23
3001256221,2939782482,2020-01-23
3001290093,2115702124,2019-01-01
3001360213,2951896229,2019-12-31
3001360213,2953093537,2019-12-31
3001500186,3167820175,2020-01-20
3001560563,2884373502,2020-01-01
3001592425,2933122849,2019-01-01
3001645308,2810264198,2020-02-01
3001645308,2938260115,2020-02-01
3001879489,2977735204,2020-01-20
3001896277,2995082508,2020-01-21
3001918677,2891282202,2020-01-26
3001925727,2945607073,2020-01-01
3002037298,2922155999,2020-01-23
3002088557,2919385396,2020-01-01
3002094803,3034794448,2020-01-21
3002116391,2047031466,2020-09-01
3002188698,2954083795,2020-01-23
3002451318,3005424118,2020-01-21
3002482102,2913087465,2020-01-23
3002482102,2913728124,2020-01-23
3002482102,2967688386,2020-01-23
3002482102,2968241252,2020-01-23
3002541908,188159675,2020-01-20
3002704048,3013257147,2020-01-20
3002742980,3009737545,2020-07-09
3002817797,3004654077,2020-05-01
3002950483,2970102388,2019-01-01
3003004730,3107777463,2019-01-01
3003014013,655997201,2019-01-01
3003096722,2887255820,2020-09-01
3003096722,2903425069,2020-09-01
3003096722,2980928086,2020-09-01
3003096722,2999916478,2020-09-01
3003096722,3007072092,2020-09-01
3003120054,2792642883,2019-10-01
3003120054,2912876246,2019-10-01
3003209377,2921159140,2020-02-01
3003209377,2965287089,2020-02-01
3003210653,2778893507,2020-01-28
3003218160,3095771689,2020-01-01
3003239812,2921889412,2020-01-29
3003289408,3125500270,2019-08-01
3003289544,2950538141,2020-01-29
3003289544,2950870183,2020-01-29
3003330871,1485076960,2019-12-10
3003347773,630892968,2020-01-01
3003347773,2954597842,2020-01-01
3003347773,3092162498,2020-01-01
3003378388,2986339517,2020-01-01
3003415443,2949059146,2019-01-01
3003425370,2951091975,2020-01-28
3003435666,2086554788,2019-01-01
3003474637,1481411483,2020-04-01
3003482077,2967352317,2020-01-28
3003557986,2792066216,2019-09-02
3003563052,2914955606,2020-01-01
3003568108,2945963038,2019-01-01
3003578722,3003111114,2019-01-01
3003669315,2950926497,2020-01-28
3003669315,2969082815,2020-01-28
3003679609,2982486113,2020-01-31
3003689568,2947005002,2020-03-01
3003701299,3003691749,2020-01-29
3003705435,2929869482,2020-04-01
3003705435,2954793804,2020-04-01
3003715465,2921609443,2019-12-03
3003715465,3032714317,2019-12-03
3003800141,2923963292,2020-03-01
3003862103,2998588456,2020-01-31
3003862103,3008364446,2020-01-31
3003876369,2945990447,2020-01-29
3003953016,2973087311,2020-02-01
3004025100,2948849917,2020-02-01
3004049827,2910649357,2020-01-29
3004066100,3003618167,2020-01-28
3004118797,3122803088,2020-01-01
3004130534,2909931048,2020-01-01
3004130534,2936885565,2020-01-01
3004130534,2956052002,2020-01-01
3004138611,2922401318,2020-01-31
3004138611,2954077829,2020-01-31
3004138611,2989730910,2020-01-31
3004185505,2955876417,2019-01-28
3004213494,2494721053,2020-01-01
3004243758,2948729133,2020-01-01
3004274657,2955024920,2020-01-29
3004304335,2953143411,2020-01-01
3004355112,3047964165,2020-02-01
3004356748,2914253288,2020-01-01
3004356748,2914951502,2020-01-01
3004359466,2346815089,2020-01-01
3004376061,2971451309,2020-03-01
3004376061,2986331130,2020-03-01
3004376061,2991143834,2020-03-01
3004376061,2992621636,2020-03-01
3004376061,2999913917,2020-03-01
3004528573,2909567551,2020-07-17
3004529124,2909246386,2020-02-07
3004529124,2993309096,2020-02-07
3004542617,2914024436,2019-01-01
3004547689,2904026155,2019-11-02
3004597368,2948532361,2020-04-01
3004615172,2884096661,2019-12-31
3004650417,2923561889,2020-04-21
3004654077,1977784628,2020-05-01
3004713213,2936885565,2020-04-01
3004713213,3097314963,2020-04-01
3004787212,2925260586,2020-08-01
3004790272,2973004161,2020-02-06
3004818784,2931915425,2020-02-05
3004825627,3014383211,2020-02-03
3004864681,2984542895,2020-02-02
3004865448,2972331601,2019-12-04
3004889924,2929247613,2019-03-11
3004889924,2930889950,2019-03-11
3004889924,2932055068,2019-03-11
3004933847,1565841233,2020-03-01
3004961919,2887331994,2020-02-04
3004961919,2895269477,2020-02-04
3004976805,2809693278,2020-08-17
3004976805,2909567551,2020-08-17
3004983583,2955945276,2020-12-01
3004989344,2979137926,2020-02-04
3005003846,2962925711,2020-04-28
3005016982,2910714293,2020-02-06
3005032917,2942106446,2019-02-01
3005042327,3107386799,2020-02-01
3005165359,2917634718,2019-12-01
3005243892,2635964939,2020-02-14
3005250546,2977697963,2020-02-04
3005265141,2918795233,2020-01-28
3005309573,2805674768,2020-01-01
3005372321,2917004046,2020-02-20
3005441189,2914677496,2019-10-02
3005609833,2979362252,2020-01-01
3005641117,2963288416,2020-02-13
3005647878,2991798363,2020-02-10
3005693295,2765340917,2020-02-17
3005711608,2917059695,2020-01-01
3005720269,2945168241,2019-12-02
3005748741,2943865127,2020-01-01
3005759549,2921485922,2020-03-23
3005772768,2968466674,2019-01-01
3005809170,2965781698,2020-03-01
3005831978,2769380009,2020-01-01
3005876645,2891962830,2020-01-22
3005876645,2998599512,2020-01-22
3005876645,3029649380,2020-01-22
3005886098,2884096661,2020-02-13
3005886098,2934277699,2020-02-13
3005886098,2963517774,2020-02-13
3005886098,2984604699,2020-02-13
3005886098,3080863026,2020-02-13
3005892326,2983432745,2020-02-13
3005897436,2883413190,2020-02-13
3005972033,3001082072,2020-01-01
3006050683,2904586208,2020-02-11
3006133153,2940141478,2020-06-01
3006263402,2945527849,2020-03-01
3006274740,2953712217,2020-03-10
3006274740,3082017239,2020-03-10
3006306610,3006000207,2020-02-14
3006345959,2888843646,2020-03-01
3006405829,2887255820,2020-02-11
3006405898,2978838158,2020-02-10
3006477596,2986331130,2020-03-01
3006477596,2991143834,2020-03-01
3006477596,2992621636,2020-03-01
3006477596,2999913917,2020-03-01
3006477596,3004376061,2020-03-01
3006490991,2974591495,2020-02-09
3006509759,2890265754,2020-02-15
3006571682,2921881831,2020-02-10
3006573376,2902778180,2020-02-10
3006573376,2907479084,2020-02-10
3006602999,2984870900,2020-02-12
3006602999,3018213126,2020-02-12
3006611904,2996350461,2020-02-14
3006627500,2954027783,2020-08-06
3006627500,2989673291,2020-08-06
3006660859,2983885168,2019-12-31
3006725846,2990624529,2020-02-19
3006746717,2911317460,2020-02-29
3006768857,2897507775,2020-02-18
3006782661,3091852181,2020-03-01
3006789914,2995026516,2020-01-01
3006811135,2921153068,2020-02-26
3006834727,2957626873,2020-02-27
3006857873,3098613706,2020-01-16
3006865508,2990356320,2020-02-27
3006871440,3111735611,2020-02-17
3006900713,2911317460,2020-02-29
3006961941,3004100542,2020-01-01
3006992114,3091852181,2020-03-01
3006994730,2916622475,2020-01-01
3007016011,2911317460,2020-02-29
3007016359,3091852181,2020-03-01
3007027866,2915953362,2020-02-15
3007050025,2911365491,2020-02-19
3007097135,3025911371,2019-07-01
3007123359,2911317460,2020-02-29
3007124550,3196888609,2020-02-24
3007134524,2918462224,2020-02-24
3007166572,2970066739,2020-03-01
3007185781,2953659657,2020-02-01
3007195873,3091852181,2020-03-01
3007218921,2912428112,2020-06-01
3007218921,2981571795,2020-06-01
3007221468,2913209922,2020-01-01
3007221468,2920581816,2020-01-01
3007229215,2926555199,2019-07-01
3007234801,2915985209,2020-03-03
3007234801,2945643005,2020-03-03
3007234801,2994440732,2020-03-03
3007268211,2912442989,2020-02-28
3007272189,2911283450,2019-01-01
3007272189,2964646489,2019-01-01
3007291844,2915446950,2020-07-04
3007292742,2916670742,2020-04-01
3007306692,2903893759,2020-04-23
3007317823,2955815408,2019-01-01
3007360737,3091852181,2020-03-01
3007445591,2911317460,2020-02-29
3007453790,2982204909,2019-11-01
3007565733,2956680031,2019-01-01
3007568868,3091852181,2020-03-01
3007573895,3091852181,2020-03-01
3007584096,2911182706,2020-03-01
3007617917,2954018746,2019-01-01
3007624820,2900329083,2020-03-01
3007779401,2911317460,2020-02-29
3007795589,2911317460,2020-02-29
3007807561,2909781069,2020-02-19
3007811860,2886017666,2020-02-19
3007811860,2886260617,2020-02-19
3007811860,2887824512,2020-02-19
3007821901,3082183243,2020-01-01
3007825044,2904957529,2020-04-01
3007835052,3181388384,2020-06-15
3007894756,2911317460,2020-02-29
3007905861,2966745120,2019-01-01
3007905861,2979954337,2019-01-01
3007916872,2086554788,2020-01-01
3007916872,2950401343,2020-01-01
3007918202,3091852181,2020-03-01
3007942231,2911317460,2020-02-29
3007969588,2982310558,2019-07-01
3008021870,2940535130,2020-02-26
3008034513,2911317460,2020-02-29
3008049418,3091852181,2020-03-01
3008053194,3091852181,2020-03-01
3008055073,3091852181,2020-02-29
3008076305,2911317460,2020-02-29
3008130798,2945525499,2020-01-01
3008169979,3007442109,2020-03-12
3008179377,3007442109,2020-03-12
3008205302,2911317460,2020-02-29
3008321845,2911317460,2020-02-29
3008326233,2911317460,2020-02-29
3008413752,3082183243,2020-01-01
3008416270,3035151465,2020-02-24
3008427832,2974577821,2020-04-01
3008439526,3007442109,2020-03-12
3008444052,2970122793,2019-07-01
3008444809,3201679563,2020-02-20
3008455731,2943075023,2020-02-24
3008476021,3008415269,2019-10-01
3008511141,2790256494,2020-03-05
3008555260,3007442109,2020-03-12
3008564640,2945791115,2020-02-17
3008576882,2963538245,2020-02-01
3008584858,2911317460,2020-02-29
3008589330,3091852181,2020-03-01
3008675597,3091852181,2020-03-01
3008683101,2910604320,2020-01-01
3008697944,2911317460,2020-02-29
3008720338,3204942762,2019-12-31
3008731614,3007442109,2020-03-12
3008742151,3096301484,2020-01-01
3008743391,2945527849,2020-02-01
3008789184,3108076503,2020-03-31
3008827893,2914511270,2020-02-10
3008900400,2966165399,2020-02-21
3008914945,2907868452,2020-03-12
3008960798,2991600589,2020-03-05
3008975530,2955549117,2020-01-01
3008997723,3007100588,2020-01-01
3009019659,2911317460,2020-02-29
3009038325,2972350850,2020-01-01
3009091177,2922208895,2020-03-05
3009166936,2955206060,2020-05-01
3009166936,3018550600,2020-05-01
3009257956,3009733494,2020-03-02
3009281935,2898389545,2020-03-09
3009298090,2965992048,2019-01-01
3009355847,2946187663,2019-12-20
3009366466,2954784105,2020-02-24
3009395972,3044535042,2020-08-01
3009398482,2911253670,2020-03-05
3009398482,2914323637,2020-03-05
3009401690,2900622966,2020-12-01
3009401690,2937920195,2020-12-01
3009421136,2988175993,2020-03-05
3009474014,2991494889,2020-06-03
3009476720,2907184421,2020-04-16
3009476720,2922012774,2020-04-16
3009545540,2991213422,2020-03-01
3009553172,2969454831,2020-04-01
3009607017,2943877391,2020-03-04
3009613261,2900076146,2020-04-23
3009879438,2794690724,2020-03-15
3009894490,3205522994,2020-03-30
3009902755,2898908862,2020-03-01
3009926049,2994633087,2020-03-01
3009935125,2798082424,2020-01-01
3009945175,3080251160,2020-04-01
3009949976,2984086751,2019-12-31
3009952930,3048550161,2020-06-01
3009961290,2936011500,2020-03-04
3010081580,2964902509,2020-03-04
3010082402,2947081992,2020-03-03
3010086530,2972587758,2020-01-01
3010095323,2909152716,2020-03-06
3010095323,2954432919,2020-03-06
3010136895,2896530957,2020-03-15
3010176521,2945966522,2020-05-01
3010278087,2948227144,2020-03-09
3010292410,2952742674,2020-03-04
3010292410,2964650478,2020-03-04
3010292410,2965531886,2020-03-04
3010292410,2971652595,2020-03-04
3010292410,3015082559,2020-03-04
3010342835,2953113007,2020-03-03
3010402057,3001121098,2020-02-27
3010473644,2963203146,2020-02-01
3010473858,2923154356,2020-03-09
3010488301,3009212184,2019-08-08
3010498354,2915338946,2020-03-01
3010544178,2604383328,2020-03-01
3010562549,2921971048,2020-02-01
3010566281,2886940283,2020-03-05
3010587499,2940433879,2020-05-22
3010599398,3004830624,2020-02-10
3010605277,3009257956,2020-03-02
3010605277,3009733494,2020-03-02
3010624027,3009212184,2019-08-08
3010674081,2937009591,2019-08-08
3010674081,2944412481,2019-08-08
3010718978,2944340452,2020-03-11
3010748775,2935057238,2019-12-01
3010748775,2997203411,2019-12-01
3010748775,3005826531,2019-12-01
3010748775,3015179893,2019-12-01
3010751718,2973317283,2019-01-01
3010765068,2920540615,2020-03-13
3010784685,2911243354,2020-03-12
3010800402,2912157021,2020-03-20
3010812725,3012390845,2020-03-20
3010848416,2086554788,2019-01-01
3010914597,3014608436,2020-08-19
3010970046,3011800135,2020-03-15
3010970046,3011813807,2020-03-15
3011083280,1495714998,2019-01-01
3011108833,2970968119,2020-01-01
3011108833,3176920693,2020-01-01
3011189700,2927928287,2020-03-19
3011195246,3000358601,2019-12-20
3011232761,2908220855,2020-01-01
3011271629,2961682806,2020-03-01
3011280929,2954520469,2020-05-01
3011411370,2947302830,2020-01-01
3011436848,2892356315,2020-03-16
3011436848,2916910827,2020-03-16
3011436848,2967267082,2020-03-16
3011436848,3005632660,2020-03-16
3011597421,2915093649,2020-03-18
3011642935,3011973867,2020-03-11
3011659347,2969233311,2020-03-18
3011686290,2907812229,2020-01-01
3011689244,2895795936,2020-05-01
3011697363,2955521714,2020-03-09
3011760000,3202002987,2020-03-03
3011762038,2965177282,2019-12-01
3011797780,2905087380,2020-03-16
3011800135,2888723363,2020-03-15
3011800510,3118283324,2020-04-29
3011951812,3000001420,2020-03-10
3011963058,2957817986,2020-01-01
3011968379,2912549865,2020-09-01
3011972612,2913359117,2020-03-10
3011986596,2947864713,2019-01-01
3012077608,2498805357,2020-06-01
3012092294,3006679576,2020-03-18
3012102172,3002812395,2020-03-10
3012103129,2990458719,2020-03-12
3012132297,2905087380,2020-07-14
3012160378,3129726428,2020-02-01
3012215276,2910924454,2020-03-01
3012261262,2953557280,2020-03-01
3012261262,2979839161,2020-03-01
3012265417,2086554788,2020-03-01
3012278465,2971825991,2020-03-10
3012364918,2952550050,2020-03-12
3012378126,2890682948,2020-03-21
3012424572,2784301277,2020-12-01
3012424572,2911944747,2020-12-01
3012432137,2975481625,2020-07-01
3012469878,2989508893,2020-05-01
3012628534,2982344252,2020-03-23
3012864720,2935011258,2020-03-20
3012919273,2925052095,2020-03-20
3013001180,2917984663,2019-12-23
3013013629,2920671527,2019-10-20
3013013629,3008613027,2019-10-20
3013013876,3004735879,2020-01-01
3013040034,2978750277,2020-03-01
3013055488,2911365491,2020-03-25
3013083523,3015847579,2020-04-16
3013083523,3093917801,2020-04-16
3013208679,2911419626,2020-03-24
3013246784,2955581834,2020-03-26
3013263780,3038033422,2020-08-15
3013316845,2950530304,2020-03-23
3013343494,2971901612,2020-03-26
3013349564,2955588066,2020-01-01
3013349931,2919132139,2019-01-01
3013400954,2944228685,2020-03-25
3013425260,2944557586,2020-01-01
3013452092,2940056147,2020-03-24
3013467870,2911256282,2020-03-24
3013490563,2900894184,2020-04-01
3013518786,1565841233,2020-04-01
3013548293,2937639680,2020-01-01
3013577339,2964164182,2020-03-26
3013580621,3010791370,2020-03-24
3013623999,2475685042,2020-03-30
3013654986,2938341957,2020-05-01
3013654986,2969539046,2020-05-01
3013654986,3020782546,2020-05-01
3013745457,3039599799,2020-10-01
3013750495,2943135124,2020-03-01
3013788698,2993131515,2020-03-21
3013793263,3010752458,2020-03-29
3013844299,3013654986,2020-05-01
3013853692,2989131371,2020-10-01
3013853692,2994126599,2020-10-01
3013912597,2884414221,2020-03-24
3013943637,2903251554,2019-01-01
3013987234,2980635685,2020-01-01
3014044611,2981951122,2020-03-31
3014060452,3004409284,2020-03-01
3014101842,2923925420,2020-04-03
3014107839,2892438003,2020-04-01
3014113129,2950045572,2020-12-17
3014116279,3097314963,2020-04-16
3014119134,2909042646,2020-04-16
3014119134,2910966505,2020-04-16
3014119134,2915023185,2020-04-16
3014119134,2963843115,2020-04-16
3014167515,2910185612,2020-07-09
3014203482,3096689062,2019-01-01
3014214154,2995052792,2020-11-13
3014219648,2968018692,2020-08-01
3014227238,2937744562,2019-09-02
3014267149,3137269836,2019-12-31
3014267241,3028335672,2019-12-31
3014281122,2903784529,2020-04-01
3014300815,2982542641,2019-12-31
3014424817,2910951626,2020-09-01
3014424817,2911132277,2020-09-01
3014424817,2946358716,2020-09-01
3014470027,3039747986,2020-04-01
3014495341,2979872100,2019-12-10
3014504130,3011791465,2020-04-05
3014505604,3097314963,2020-04-02
3014535122,3183531592,2020-02-01
3014549250,2965252872,2020-06-01
3014559484,2011864534,2020-05-01
3014576815,604914089,2020-09-01
3014576815,3047032036,2020-09-01
3014576840,1523264261,2020-04-01
3014576840,3081432867,2020-04-01
3014587759,3012659662,2020-04-06
3014594516,2911887396,2020-01-01
3014596371,2917004046,2020-09-24
3014596371,2983800891,2020-09-24
3014600745,2914698552,2020-05-21
3014603546,2907641537,2020-05-14
3014684999,2996439354,2020-04-05
3014701951,3084174815,2020-10-29
3014701951,3084218255,2020-10-29
3014764828,3089086155,2020-03-30
3014765368,2945788779,2020-03-31
3014789305,2917433002,2020-01-01
3014789305,2936522443,2020-01-01
3014848768,2947515358,2020-08-27
3014848768,3031539231,2020-08-27
3014853932,2931814422,2020-04-16
3014853932,3108374658,2020-04-16
3014862736,3003769381,2020-06-11
3014864863,2913725562,2020-03-31
3014864863,2940601755,2020-03-31
3014874116,2996255381,2020-01-01
3014882285,2962948665,2020-04-01
3014901512,3092307808,2020-04-03
3014906759,2920218713,2020-02-01
3014913870,2972146321,2020-04-07
3014936498,3115400124,2020-03-26
3014958999,2964018228,2020-01-01
3014965149,3008455731,2020-05-28
3014978723,3014280458,2020-03-29
3014978723,3014403588,2020-03-29
3014989197,3016882487,2020-07-01
3014990654,3115400124,2020-03-01
3015014631,2920054379,2020-07-01
3015014631,2920559998,2020-07-01
3015014631,2969693947,2020-07-01
3015014631,3002259692,2020-07-01
3015045688,2899315131,2020-04-07
3015065946,2901832472,2020-04-01
3015065946,3011981151,2020-04-01
3015075727,2911583157,2020-09-01
3015075727,2915023190,2020-09-01
3015106856,2971552049,2020-03-29
3015106856,2973226644,2020-03-29
3015106856,2985688260,2020-03-29
3015110535,2914661843,2020-04-01
3015110561,2945150555,2020-08-01
3015168695,2922735801,2020-03-27
3015168695,2954398851,2020-03-27
3015169571,2584409813,2020-08-01
3015169571,2935806943,2020-08-01
3015169571,2946065555,2020-08-01
3015169571,2968789936,2020-08-01
3015169571,3153168076,2020-08-01
3015174951,2903710615,2020-04-02
3015219089,2969265143,2020-06-01
3015219089,2988833902,2020-06-01
3015245146,2937777378,2020-02-27
3015272404,2990329427,2020-04-08
3015272404,2990821318,2020-04-08
3015340286,2981187779,2020-04-09
3015373793,2997803181,2020-01-09
3015410121,376344434,2020-04-07
3015421286,3016143063,2020-04-15
3015428006,3014779497,2020-01-09
3015449677,3010169372,2020-04-01
3015455113,3012367779,2020-04-03
3015457398,2800946179,2020-04-10
3015467777,2964845623,2020-05-01
3015475564,1834189806,2020-04-01
3015475564,3096039543,2020-04-01
3015529434,3013013876,2020-04-08
3015621959,2987782266,2020-04-08
3015644547,2954700389,2020-06-04
3015663800,3005372321,2020-02-01
3015768319,2914142548,2020-04-08
3015770452,3015804742,2020-04-10
3015855656,3036708789,2020-01-01
3016020959,2907576928,2020-04-15
3016020959,2973059624,2020-04-15
3016080051,3020699760,2020-08-05
3016087012,2975143203,2020-06-11
3016091725,3040924734,2020-04-07
3016096498,3047044905,2020-04-01
3016166878,2951898936,2019-12-01
3016191930,2981047079,2020-04-09
3016218221,2895858614,2020-04-08
3016250757,3004126730,2020-06-01
3016307793,2617753874,2020-04-23
3016368611,2900065107,2020-11-01
3016368611,2923605391,2020-11-01
3016368611,2979535755,2020-11-01
3016393755,2931659896,2020-04-01
3016446813,3111923307,2020-04-14
3016456459,2952609832,2020-04-16
3016480532,3023915814,2020-11-01
3016481586,3011925806,2020-04-21
3016488157,3090512640,2020-04-20
3016528974,2335802276,2020-04-01
3016565356,2915068478,2020-04-16
3016600196,2952064249,2020-03-31
3016616868,2981125491,2020-04-14
3016657722,2914951502,2020-04-01
3016682309,1565841233,2020-04-01
3016714315,2965245669,2020-12-20
3016734712,3171062248,2020-04-17
3016742631,2908761964,2020-04-16
3016809639,2928466935,2019-12-01
3016809639,2934723982,2019-12-01
3016848197,1485076960,2020-04-15
3016858247,2920123898,2020-04-01
3016861975,2933595947,2019-01-01
3017019211,3017584253,2020-04-16
3017054029,3006374838,2020-04-01
3017089611,2942742895,2020-09-18
3017104956,2980471514,2020-04-01
3017116605,2990305150,2020-04-17
3017146689,2999069231,2020-06-01
3017174806,3021410076,2020-05-01
3017235396,2930181741,2020-06-25
3017235396,2939188272,2020-06-25
3017235396,2995954285,2020-06-25
3017235396,3164934380,2020-06-25
3017341363,2937508205,2020-03-24
3017341363,2949469654,2020-03-24
3017341363,2994147398,2020-03-24
3017341363,3010015183,2020-03-24
3017367816,2994779525,2020-11-01
3017372777,2948938550,2020-04-01
3017409997,2937210774,2020-04-24
3017409997,2981249909,2020-04-24
3017448609,2949059146,2019-01-01
3017533915,2914962424,2020-12-01
3017533915,3013745457,2020-12-01
3017533915,3039599799,2020-12-01
3017567419,2950030767,2020-04-21
3017715676,3025002271,2020-04-25
3017796470,2980701448,2020-04-20
3017825473,2947242957,2020-04-21
3017870476,2921626299,2020-04-01
3017942574,3003484614,2020-01-01
3018109081,3122372902,2020-04-01
3018136627,2913591168,2020-06-01
3018149866,2943922059,2020-07-24
3018225365,2994443280,2020-07-01
3018271009,2914052791,2020-04-24
3018271009,2980669633,2020-04-24
3018271009,3007134524,2020-04-24
3018341231,2928510443,2020-09-21
3018341231,2934213382,2020-09-21
3018341231,3091544548,2020-09-21
3018385659,3003769381,2020-04-21
3018643367,2969561296,2020-05-01
3018664115,2584409813,2020-01-01
3018754579,2937882873,2019-07-03
3018817283,2977675954,2020-04-22
3018899450,2808006579,2020-07-29
3018976193,2961306757,2020-06-01
3019063131,2995420614,2020-09-01
3019189196,2995307793,2020-04-23
3019458803,2921626299,2020-04-01
3019498827,2971859104,2020-09-01
3019661096,3018166361,2020-04-23
3019692638,2990665056,2020-02-27
3019770891,2940391221,2020-04-23
3019868624,2908137332,2020-04-22
3020007863,2953881092,2020-06-25
3020065686,3005003846,2020-04-21
3020243291,2887386429,2020-06-01
3020245728,3014901512,2020-04-24
3020245728,3092307808,2020-04-24
3020390896,2990425275,2020-04-24
3020415380,3030025772,2020-04-27
3020469321,2915068478,2020-04-26
3020577943,2972236251,2020-09-04
3020577943,3009837336,2020-09-04
3020577943,3048022066,2020-09-04
3020918223,3030836989,2020-04-28
3020982843,2997952522,2020-11-01
3020992263,3082047408,2019-09-02
3021028891,2969213055,2020-05-05
3021072888,2920424084,2020-04-29
3021072888,2954032494,2020-04-29
3021072888,2955835730,2020-04-29
3021072888,2971515924,2020-04-29
3021117837,3087694349,2020-05-07
3021346950,3081432867,2019-01-02
3021356282,2928833011,2020-04-30
3021416852,2978754426,2020-02-21
3021425499,3014214994,2020-07-01
3021426942,2947244923,2020-05-06
3021468483,2945901039,2020-03-11
3021486355,2912378424,2020-05-06
3021486355,3040929362,2020-05-06
3021497431,2967943878,2020-09-09
3021517788,3031306914,2020-04-27
3021528042,2946563906,2020-06-01
3021530269,2915089094,2020-01-01
3021634094,2996437900,2020-05-06
3021667568,3040491212,2020-04-01
3021704843,3192744400,2020-05-01
3021730885,2995281726,2020-05-05
3021730885,3020963476,2020-05-05
3021730885,3022113324,2020-05-05
3021730885,3023827188,2020-05-05
3021730885,3023864473,2020-05-05
3021742940,2943952396,2020-05-04
3021787206,2947957731,2020-04-30
3021828799,2928833011,2020-01-01
3021879940,3003884918,2020-05-05
3021900228,2924992738,2020-01-01
3021930407,2967532591,2020-05-05
3021933983,3006781293,2020-03-01
3021943574,2996167843,2020-01-01
3022022414,2964848107,2020-04-01
3022115640,3010514778,2020-05-09
3022134246,2945926752,2020-06-01
3022177109,2904119088,2020-07-01
3022242974,2964176988,2019-01-01
3022257168,3022958973,2020-01-01
3022265046,2958858684,2020-05-01
3022308801,1493223304,2020-10-05
3022308801,1991615538,2020-10-05
3022438231,2980734861,2020-06-01
3022457488,2972832505,2020-05-01
3022457488,2987227550,2020-05-01
3022457488,3016318900,2020-05-01
3022513592,3190426810,2020-04-29
3022529866,3012402136,2020-04-01
3022739983,2533024217,2019-06-28
3022739983,2910604320,2019-06-28
3022745930,2980847854,2020-05-02
3022784104,3016862063,2020-05-07
3022793333,2953722461,2020-05-01
3022793333,3010730624,2020-05-01
3022888231,2957245499,2020-08-01
3022920794,2946581917,2020-05-01
3022937460,2963056060,2020-04-01
3022958973,2891624193,2020-01-01
3023005767,2970893707,2020-04-30
3023031242,2928833011,2020-04-30
3023109917,2980408885,2020-07-31
3023113562,2920888960,2020-12-01
